DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BE,2023-Q1,147.18,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BE,2023-Q2,147.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BE,2023-Q3,148.64,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BE,2023-Q4,151.83,p
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2005-Q1,71.84,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2005-Q2,74.91,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2005-Q3,77.07,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2005-Q4,78.93,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2006-Q1,82.67,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2006-Q2,84.03,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2006-Q3,87.86,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2006-Q4,92.71,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2007-Q1,101.34,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2007-Q2,106.77,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2007-Q3,114.76,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2007-Q4,124.82,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2008-Q1,133.34,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2008-Q2,141.17,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2008-Q3,145.47,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2008-Q4,139.44,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2009-Q1,123.60,e
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2009-Q2,111.68,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2009-Q3,106.44,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2009-Q4,103.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2010-Q1,101.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2010-Q2,100.68,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2010-Q3,99.59,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2010-Q4,98.43,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2011-Q1,96.43,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2011-Q2,94.73,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2011-Q3,94.08,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2011-Q4,92.72,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2012-Q1,92.84,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2012-Q2,93.25,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2012-Q3,93.16,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2012-Q4,91.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2013-Q1,90.73,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2013-Q2,91.19,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2013-Q3,90.28,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2013-Q4,90.41,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2014-Q1,91.35,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2014-Q2,91.65,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2014-Q3,91.87,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2014-Q4,92.92,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2015-Q1,93.43,b
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2015-Q2,94.24,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2015-Q3,93.77,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2015-Q4,96.62,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2016-Q1,97.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2016-Q2,100.41,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2016-Q3,102.02,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2016-Q4,104.46,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2017-Q1,106.48,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2017-Q2,109.04,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2017-Q3,111.16,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2017-Q4,112.97,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2018-Q1,114.03,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2018-Q2,117.23,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2018-Q3,118.13,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2018-Q4,119.23,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2019-Q1,122.35,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2019-Q2,123.11,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2019-Q3,124.73,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2019-Q4,126.64,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2020-Q1,128.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2020-Q2,126.72,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2020-Q3,131.19,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2020-Q4,133.48,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2021-Q1,137.72,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2021-Q2,138.21,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2021-Q3,142.62,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2021-Q4,146.00,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2022-Q1,153.60,b
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2022-Q2,158.39,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2022-Q3,164.86,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2022-Q4,165.53,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2023-Q1,168.16,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2023-Q2,175.32,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2023-Q3,180.02,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,BG,2023-Q4,182.20,p
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2005-Q1,82.74,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2005-Q2,84.48,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2005-Q3,87.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2005-Q4,89.14,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2006-Q1,91.27,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2006-Q2,94.28,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2006-Q3,98.00,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2006-Q4,101.12,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2007-Q1,103.11,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2007-Q2,106.03,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2007-Q3,109.88,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2007-Q4,110.82,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2008-Q1,114.78,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2008-Q2,115.52,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2008-Q3,113.99,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2008-Q4,109.80,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2009-Q1,108.42,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2009-Q2,107.33,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2009-Q3,105.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2009-Q4,102.99,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2010-Q1,101.31,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2010-Q2,99.90,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2010-Q3,99.54,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2010-Q4,99.24,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2011-Q1,98.82,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2011-Q2,100.97,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2011-Q3,98.51,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2011-Q4,95.31,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2012-Q1,94.24,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2012-Q2,93.90,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2012-Q3,97.56,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2012-Q4,95.86,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2013-Q1,92.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2013-Q2,92.80,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2013-Q3,91.28,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2013-Q4,89.26,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2014-Q1,86.88,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2014-Q2,91.72,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2014-Q3,90.97,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2014-Q4,89.95,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2015-Q1,86.38,b
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2015-Q2,89.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2015-Q3,90.78,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2015-Q4,88.04,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2016-Q1,86.17,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2016-Q2,87.85,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2016-Q3,90.23,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2016-Q4,90.99,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2017-Q1,88.26,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2017-Q2,91.01,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2017-Q3,90.76,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2017-Q4,93.21,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2018-Q1,91.32,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2018-Q2,92.13,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2018-Q3,91.34,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2018-Q4,94.81,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2019-Q1,95.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2019-Q2,99.85,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2019-Q3,93.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2019-Q4,94.34,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2020-Q1,96.67,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2020-Q2,96.97,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2020-Q3,92.31,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2020-Q4,96.63,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2021-Q1,91.09,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2021-Q2,92.32,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2021-Q3,94.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2021-Q4,91.63,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2022-Q1,92.08,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2022-Q2,94.20,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2022-Q3,97.39,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2022-Q4,95.90,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2023-Q1,97.71,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2023-Q2,97.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2023-Q3,98.00,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CY,2023-Q4,97.39,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2008-Q1,102.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2008-Q2,106.20,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2008-Q3,107.80,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2008-Q4,107.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2009-Q1,104.90,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2009-Q2,101.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2009-Q3,100.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2009-Q4,100.00,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2010-Q1,100.00,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2010-Q2,100.20,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2010-Q3,99.90,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2010-Q4,100.00,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2011-Q1,100.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2011-Q2,100.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2011-Q3,100.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2011-Q4,99.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2012-Q1,98.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2012-Q2,98.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2012-Q3,98.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2012-Q4,98.40,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2013-Q1,98.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2013-Q2,98.80,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2013-Q3,98.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2013-Q4,98.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2014-Q1,99.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2014-Q2,100.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2014-Q3,101.40,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2014-Q4,102.20,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2015-Q1,103.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2015-Q2,104.40,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2015-Q3,105.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2015-Q4,106.80,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2016-Q1,108.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2016-Q2,110.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2016-Q3,113.20,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2016-Q4,118.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2017-Q1,122.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2017-Q2,125.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2017-Q3,127.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2017-Q4,128.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2018-Q1,131.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2018-Q2,135.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2018-Q3,138.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2018-Q4,141.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2019-Q1,144.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2019-Q2,147.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2019-Q3,150.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2019-Q4,153.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2020-Q1,156.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2020-Q2,159.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2020-Q3,163.20,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2020-Q4,167.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2021-Q1,177.40,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2021-Q2,186.50,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2021-Q3,199.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2021-Q4,210.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2022-Q1,220.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2022-Q2,228.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2022-Q3,230.40,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2022-Q4,225.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2023-Q1,222.40,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2023-Q2,221.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,TOTAL,I10_Q,CZ,2023-Q3,222.40,
