DATAFLOW,LAST UPDATE,freq,unit,geo,purchase,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,DW_EXST,2020,26.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,DW_EXST,2021,11.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,DW_EXST,2022,-34.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,DW_EXST,2023,8.4,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2006,-1.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2007,-0.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2008,-21.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2009,-16.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2010,19.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2011,-18.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2012,3.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2013,-14.4,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2014,17.4,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2015,21.8,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2016,8.2,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2017,17.4,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2018,0.8,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2019,5.9,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2020,26.4,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2021,11.9,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2022,-34.9,d
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,DK,TOTAL,2023,8.4,dp
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2009,-6.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2010,43.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2011,-35.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2012,-4.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2013,-12.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2014,37.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2015,14.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2016,18.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2017,23.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2018,13.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2019,0.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2020,-13.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2021,49.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2022,11.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_EXST,2023,-12.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2009,-33.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2010,-12.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2011,-49.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2012,-25.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2013,-51.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2014,18.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2015,-1.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2016,9.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2017,24.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2018,25.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2019,10.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2020,17.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2021,20.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2022,-3.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,DW_NEW,2023,-10.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2008,-38.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2009,-22.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2010,14.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2011,-40.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2012,-11.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2013,-23.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2014,33.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2015,11.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2016,17.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2017,23.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2018,15.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2019,2.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2020,-8.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2021,43.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2022,8.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,ES,TOTAL,2023,-12.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_EXST,2016,2.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_EXST,2017,4.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_EXST,2018,-3.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_EXST,2019,7.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_EXST,2020,11.8,b
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_EXST,2021,19.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_EXST,2022,-19.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_EXST,2023,-32.6,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_NEW,2016,15.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_NEW,2017,16.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_NEW,2018,8.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_NEW,2019,26.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_NEW,2020,12.7,b
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_NEW,2021,-4.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_NEW,2022,-9.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,DW_NEW,2023,-20.0,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2010,-0.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2011,5.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2012,11.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2013,-12.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2014,-5.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2015,-10.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2016,4.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2017,5.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2018,-1.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2019,10.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2020,11.9,b
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2021,14.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2022,-17.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FI,TOTAL,2023,-30.3,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2006,10.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2007,5.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2008,-16.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2009,-18.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2010,39.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2011,14.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2012,-16.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2013,-0.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2014,-4.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2015,16.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2016,6.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2017,16.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2018,3.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2019,14.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2020,-1.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2021,23.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2022,-4.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_EXST,2023,-20.7,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2007,3.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2008,-33.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2009,28.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2010,9.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2011,-7.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2012,-10.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2013,-0.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2014,-2.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2015,17.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2016,26.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2017,8.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2018,1.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2019,6.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2020,-17.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2021,18.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2022,-7.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,DW_NEW,2023,-35.4,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2006,13.8,e
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2007,4.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2008,-19.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2009,-11.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2010,33.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2011,10.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2012,-15.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2013,-0.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2014,-4.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2015,16.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2016,9.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2017,15.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2018,2.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2019,13.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2020,-3.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2021,23.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2022,-4.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,FR,TOTAL,2023,-22.4,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2008,-30.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2009,-44.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2010,10.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2011,-6.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2012,-2.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2013,0.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2014,35.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2015,34.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2016,17.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2017,15.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2018,19.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2019,9.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2020,-11.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2021,44.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2022,7.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_EXST,2023,-18.6,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2008,126.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2009,-41.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2010,-43.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2011,-22.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2012,-31.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2013,-10.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2014,50.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2015,12.9,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2016,52.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2017,44.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2018,83.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2019,41.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2020,-5.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2021,66.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2022,5.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,DW_NEW,2023,-44.7,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2008,-22.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2009,-44.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2010,2.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2011,-7.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2012,-4.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2013,0.2,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2014,35.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2015,33.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2016,18.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2017,16.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2018,23.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2019,12.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2020,-10.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2021,47.3,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2022,7.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,HU,TOTAL,2023,-22.2,ep
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2011,-15.6,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2012,27.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2013,21.7,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2014,47.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2015,15.8,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2016,6.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2017,13.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2018,4.5,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2019,4.1,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2020,-15.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2021,42.0,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2022,15.4,
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_EXST,2023,0.0,p
ESTAT:PRC_HPI_HSVA(1.0),04/04/24 11:00:00,A,RCH_A_AVG,IE,DW_NEW,2011,-57.0,
