DATAFLOW,LAST UPDATE,freq,purchase,statinfo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2011,47.11,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2012,33.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2013,26.70,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2014,28.38,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2015,38.09,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2016,39.32,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2017,35.12,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2018,36.43,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2019,36.39,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2020,31.51,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2021,37.21,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2022,40.76,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,NL,2023,34.73,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2010,62.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2011,75.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2012,91.07,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2013,120.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2014,131.17,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2015,133.40,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2016,152.20,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2017,151.21,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2018,142.77,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2019,148.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2020,138.31,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2021,158.74,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2022,164.13,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PL,2023,179.20,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2010,35.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2011,37.42,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2012,35.95,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2013,33.34,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2014,36.50,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2015,31.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2016,27.47,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2017,21.82,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2018,18.63,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2019,18.07,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2020,21.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2021,22.86,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2022,21.66,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,PT,2023,23.21,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2010,15.43,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2011,13.47,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2012,11.81,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2013,11.95,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2014,11.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2015,13.94,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2016,16.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2017,26.15,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2018,29.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2019,27.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2020,40.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2021,32.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2022,52.75,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,RO,2023,55.41,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2010,24.18,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2011,22.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2012,21.98,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2013,22.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2014,22.49,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2015,20.01,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2016,19.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2017,21.15,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2018,25.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2019,29.29,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2020,29.05,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2021,24.21,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2022,19.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SE,2023,19.99,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2010,7.36,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2011,6.85,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2012,6.59,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2013,5.59,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2014,5.47,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2015,3.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2016,3.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2017,3.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2018,3.48,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2019,3.45,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2020,2.10,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2021,0.92,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2022,2.11,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SI,2023,1.86,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2010,10.82,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2011,12.87,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2012,13.39,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2013,14.10,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2014,15.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2015,15.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2016,13.97,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2017,14.35,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2018,15.97,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2019,17.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2020,20.33,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2021,18.07,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2022,18.08,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU27_2020,PM,SK,2023,10.89,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2010,25.76,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2011,27.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2012,31.84,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2013,35.45,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2014,40.99,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2015,51.08,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2016,34.57,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2017,30.69,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2018,34.02,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,AT,2019,34.74,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2010,20.75,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2011,21.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2012,24.68,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2013,25.11,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2014,26.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2015,28.18,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2016,37.16,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2017,28.33,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2018,35.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BE,2019,30.82,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2010,2.51,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2011,2.92,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2012,13.75,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2013,14.02,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2014,14.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2015,15.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2016,14.82,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2017,14.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2018,12.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,BG,2019,12.93,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2010,5.16,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2011,5.64,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2012,5.71,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2013,5.97,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2014,5.42,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2015,5.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2016,5.67,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2017,6.09,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2018,6.19,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CY,2019,6.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2010,10.68,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2011,11.43,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2012,12.38,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2013,5.72,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2014,6.17,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2015,4.73,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2016,11.37,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2017,12.99,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2018,12.53,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,CZ,2019,10.84,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2010,101.29,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2011,103.11,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2012,118.52,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2013,133.23,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2014,140.38,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2015,167.63,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2016,172.66,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2017,177.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2018,173.46,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DE,2019,184.39,p
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2010,1.64,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2011,0.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2012,0.55,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2013,0.48,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2014,0.55,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2015,0.51,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2016,0.52,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2017,0.59,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2018,0.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,DK,2019,1.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2010,812.88,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2011,809.06,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2012,775.95,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2013,750.98,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2014,740.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2015,754.20,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2016,731.56,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2017,728.87,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2018,699.58,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EA,2019,698.62,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2010,2.20,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2011,2.13,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2012,2.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2013,2.96,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2014,3.40,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2015,3.86,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2016,3.97,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2017,4.70,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2018,4.75,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EE,2019,4.93,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2010,32.95,b
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2011,31.14,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2012,30.08,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2013,29.13,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2014,31.21,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2015,32.39,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2016,32.23,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2017,31.26,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2018,29.25,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EL,2019,28.95,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2010,211.90,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2011,200.87,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2012,165.04,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2013,121.92,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2014,79.03,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2015,72.85,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2016,66.88,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2017,62.31,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2018,61.78,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,ES,2019,65.70,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2010,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2011,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2012,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2013,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2014,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2015,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2016,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2017,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2018,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,EU28,2019,1000.00,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,FI,2010,16.52,
ESTAT:PRC_HPI_COW(1.0),04/04/24 11:00:00,A,DW_NEW,COWEU28,PM,FI,2011,17.58,
